Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
11937,"Zacher, Albert",Zacher Albert,Zacher,Albert,12. Mai 1911
11938,"Zahn, Ernst",Zahn Ernst,Zahn,Ernst,24. Jan. 1867
11939,"Zahn, Klara",Zahn Klara,Zahn,Klara,.
11940,"Zalten, Georg",Zalten Georg,Zalten,Georg,.
11941,"Zander, Daniel",Zander Daniel,Zander,Daniel,Februar 1905
11942,"Zander, Karl",Zander Karl,Zander,Karl,.
11943,"Zangerle, Joseph M",Zangerle Joseph M,Zangerle,Joseph M,19.März 1867
11944,"Zapf, Georg",Zapf Georg,Zapf,Georg,1. Jan. 1895
11945,"Zapf, Johann Jakob Ludwig",Zapf Johann Jakob Ludwig,Zapf,Johann Jakob Ludwig,16. Dezbr. 1829
11946,"Zapf, Johann Adolf, Philipp",Zapf Johann Adolf,Zapf,Johann Adolf,11. Mai 1825
11947,"Zapp, Arthur",Zapp Arthur,Zapp,Arthur,.
11948,"Zapp, Hedwig",Zapp Hedwig,Zapp,Hedwig,.
11949,"Zappert, Bruno",Zappert Bruno,Zappert,Bruno,28. Jan. 1845
11950,"Zarnack, Rosa",Zarnack Rosa,Zarnack,Rosa,12. April 1906
11951,"Zaeslin, Emanuel",Zaeslin Emanuel,Zaeslin,Emanuel,15.Juli 1862
11952,"Zastra, Julius",Zastra Julius,Zastra,Julius,15.Dezember 1808
11953,"Zastrow, Karl",Zastrow Karl,Zastrow,Karl,11. April 1836
11954,"Zatzmann, Valentin",Zatzmann Valentin,Zatzmann,Valentin,2. Juni 1866
11955,"Zaubzer, Marie Anna",Zaubzer Marie Anna,Zaubzer,Marie Anna,28. November 1869
11956,"Zdekauer, Konrad Ritter von",Zdekauer Konrad Ritter,Zdekauer,Konrad Ritter,.
11957,"Zechmeister, Alexander Viktor",Zechmeister Alexander Viktor,Zechmeister,Alexander Viktor,5. Septbr. 1817
11958,"Zedelius, Marie",Zedelius Marie,Zedelius,Marie,27. Febr. 1826
11959,"Zedelius, Theodore",Zedelius Theodore,Zedelius,Theodore,25. Jan. 1834
11960,"Zedlitz und Neukirch, Friedrich Wilhelm Dietz Freiherr von",Zedlitz und Neukirch Friedrich Wilhelm Dietz,Zedlitz und Neukirch,Friedrich Wilhelm Dietz,8. Juni 1853
11961,"Zedlitz ( und Neukirch), Eberhard Freiherr von",Zedlitz ( und Neukirch) Eberhard,Zedlitz ( und Neukirch),Eberhard,21.Dezember 1861
11962,"Zedlitz-Trützschler, Elisabeth Gräfin von",Zedlitz-Trützschler Elisabeth,Zedlitz-Trützschler,Elisabeth,4. August 1826
11963,"Zedtwitz, Ewald von",Zedtwitz Ewald,Zedtwitz,Ewald, Novbr. 1871
11964,"Zedtwitz-Liebenstein, Klemens Graf von",Zedtwitz-Liebenstein Klemens,Zedtwitz-Liebenstein,Klemens,17. Nov.1896
11965,"Zeh, Friedrich Wilhelm August",Zeh Friedrich Wilhelm August,Zeh,Friedrich Wilhelm August,6. April 1819
11966,"Zeh, Karl",Zeh Karl,Zeh,Karl,22. Mai 1834
11967,"Zehender, Ferdinand",Zehender Ferdinand,Zehender,Ferdinand,5. Dezbr. 1829
11968,"Zehlicke, Adolf",Zehlicke Adolf,Zehlicke,Adolf,7. Juli1834
11969,"Zehren, Claus",Zehren Claus,Zehren,Claus,.
11970,"Zeiler, Johann Nepomuk",Zeiler Johann Nepomuk,Zeiler,Johann Nepomuk,.
11971,"Zeise, Heinrich",Zeise Heinrich,Zeise,Heinrich,19.April 1822
11972,"Zeisiger, Ernst",Zeisiger Ernst,Zeisiger,Ernst,22. Juli1865
11973,"Zeising, Adolf",Zeising Adolf,Zeising,Adolf,27. April 1876
11974,"Zeitler, Rudolf",Zeitler Rudolf,Zeitler,Rudolf,.
11975,"Zeitz, Johannes Christoph",Zeitz Johannes Christoph,Zeitz,Johannes Christoph,20. April 1820
11976,"Zelau, Kurt v",Zelau Kurt,Zelau,Kurt,.
11977,"Zelezny, Zdenko",Zelezny Zdenko,Zelezny,Zdenko,.
11978,"Zelion, Freiin Emma von",Zelion Freiin Emma,Zelion,Freiin Emma,.
11979,"Zell, B. W",Zell B. W,Zell,B. W,.
11980,"Zell, F",Zell F,Zell,F,.
11981,"Zelle, Hermann von der",Zelle Hermann,Zelle,Hermann,.
11982,"Zeller, Ernst Albert von",Zeller Ernst Albert,Zeller,Ernst Albert,6. Novbr. 1804
11983,"Zeller, Cäcilie",Zeller Cäcilie,Zeller,Cäcilie,23. August 1800
11984,"Zeller, Eduard Maximilian",Zeller Eduard Maximilian,Zeller,Eduard Maximilian,28. März 1822
11985,"Zeller, Heinrich",Zeller Heinrich,Zeller,Heinrich,7.Juni 1856
11986,"Zeller, Luise",Zeller Luise,Zeller,Luise,16. Jan. 1823
11987,"Zenker, Luise",Zenker Luise,Zenker,Luise,19. Febr.1867
11988,"Zenz, Peter",Zenz Peter,Zenz,Peter,19. Januar1866
11989,"Zepler, Georg",Zepler Georg,Zepler,Georg,21. Jan.1859
11990,"Zerbst, Max",Zerbst Max,Zerbst,Max,1. Septbr.1863
11991,"Zeromski, Anna von",Zeromski Anna,Zeromski,Anna,16. Oktober 1864
11992,"Zerweck, Hermann",Zerweck Hermann,Zerweck,Hermann, Juni 1908
11993,"Zesca, Karl von",Zesca Karl von,Zesca,Karl von, Oktober 1879
11994,Zeto Romano,Zeto Romano ,Zeto Romano,,.
11995,"Zettel, Karl",Zettel Karl,Zettel,Karl,22. April1831
11996,"Zetter, Johann Georg Friedrich",Zetter Johann Georg Friedrich,Zetter,Johann Georg Friedrich,4. März 1819
11997,"Zetter, Karl Johann",Zetter Karl Johann,Zetter,Karl Johann,4. Mai 1842
11998,"Zetter(-Collin), Franz Anton Johann",Zetter(-Collin) Franz Anton Johann,Zetter(-Collin),Franz Anton Johann,9. Febr. 1851
11999,"Zianitzka, K",Zianitzka K,Zianitzka,K,.
